Hentestednr;Eiendomsnavn;Plassering;GnrBnrFnrSnr;Gatekode;Gatenavn;Husnummer;Bokstav;Postnummer;Sted;Dunktype;Beskrivelse;StorrelseId;EtikettId;Rutenavn;Rutenummer;X;Y;Startdag;Navn;TypeId;Bil;Frekvens;Remark
"102039";"Ramsøyvegen 138";"";"";"";"Ramsøyvegen";"138";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346397";"12611-1";"12611";"6706546";"282927";"1";"";"HPR";"348";"4";"askøy"
"102120";"Ramsøyvegen 146";"";"";"";"Ramsøyvegen";"146";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346530";"12611-1";"12611";"6706546";"282927";"1";"";"HPR";"348";"4";"askøy"
"102111";"Austre Ramsøytangen 1";"";"";"";"Austre Ramsøytangen";"1";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346513";"12611-1";"12611";"6706544";"282926";"1";"";"HPR";"348";"4";"askøy"
"102081";"Ramsøyvegen 132";"";"";"";"Ramsøyvegen";"132";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346466";"12611-1";"12611";"6706548";"282923";"1";"";"HPR";"348";"4";"askøy"
"102074";"Ramsøyvegen 142";"";"";"";"Ramsøyvegen";"142";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346450";"12611-1";"12611";"6706546";"282924";"1";"";"HPR";"348";"4";"askøy"
"102123";"Ramsøyvegen 144";"";"";"";"Ramsøyvegen";"144";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10445294";"12611-1";"12611";"6706548";"282923";"1";"";"HPR";"348";"4";"askøy"
"102040";"Ramsøy 129";"";"";"";"Ramsøyvegen";"152";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346400";"12611-1";"12611";"6706545";"282923";"1";"";"HPR";"348";"4";"askøy"
"102049";"Ramsøyvegen 156";"";"";"";"Ramsøyvegen";"156";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346412";"12611-1";"12611";"6706545";"282923";"1";"";"HPR";"348";"4";"askøy"
"137727";"Ramsøyvegen 160";"";"";"";"Ramsøyvegen";"160";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225590";"12611-1";"12611";"6706545";"282923";"1";"";"HPR";"348";"4";"askøy"
"102115";"Ramsøyvegen 148";"";"Ramsøyvegen 148";"";"Ramsøyvegen";"148";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10464167";"12611-1";"12611";"6706544";"282918";"1";"";"HPR";"348";"4";"4627.20.61.0.0"
"514977";"Ramsøyvegen 198";"";"";"";"Ramsøyvegen";"198";"0";"5310";"";"";"Restavfall";"140";"10372883";"12611-1";"12611";"6706477";"282624";"1";"";"HPR";"348";"4";"askøy"
"102046";"Ramsøy 157";"";"";"";"Ramsøyvegen";"218";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346406";"12611-1";"12611";"6706539";"282674";"1";"";"HPR";"348";"4";"askøy"
"102104";"Ramsøyvegen 190";"";"";"";"Ramsøyvegen";"190";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346504";"12611-1";"12611";"6706539";"282674";"1";"";"HPR";"348";"4";"askøy"
"145103";"Ramsøyvegen 220";"";"";"";"Ramsøyvegen";"220";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10269531";"12611-1";"12611";"6706539";"282674";"1";"";"HPR";"348";"4";"askøy"
"102063";"Ramsøyvegen 206";"";"";"";"Ramsøyvegen";"206";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346434";"12611-1";"12611";"6706539";"282676";"1";"";"HPR";"348";"4";"askøy"
"102105";"Ramsøyvegen 192";"";"";"";"Ramsøyvegen";"192";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10202766";"12611-1";"12611";"6706535";"282677";"1";"";"HPR";"348";"4";"askøy"
"102105";"Ramsøyvegen 192";"";"";"";"Ramsøyvegen";"192";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346506";"12611-1";"12611";"6706529";"282686";"1";"";"HPR";"348";"4";"askøy"
"102078";"Ramsøyvegen 222";"";"";"";"Ramsøyvegen";"222";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346458";"12611-1";"12611";"6706529";"282686";"1";"";"HPR";"348";"4";"askøy"
"102099";"Ramsøy 32";"";"";"";"Ramsøyvegen";"186";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346498";"12611-1";"12611";"6706538";"282751";"1";"";"HPR";"348";"4";"askøy"
"102043";"Ramsøyvegen 180";"";"";"";"Ramsøyvegen";"180";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10266242";"12611-1";"12611";"6706542";"282755";"1";"";"HPR";"348";"4";"askøy"
"102112";"Ramsøyvegen 178";"";"";"";"Ramsøyvegen";"178";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346516";"12611-1";"12611";"6706545";"282770";"1";"";"HPR";"348";"4";"askøy"
"102047";"Ramsøyvegen 182";"";"";"";"Ramsøyvegen";"182";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10022195";"12611-1";"12611";"6706545";"282770";"1";"";"HPR";"348";"4";"askøy"
"102114";"Ramsøyvegen 168";"";"";"";"Ramsøyvegen";"168";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346518";"12611-1";"12611";"6706552";"282829";"1";"";"HPR";"348";"4";"askøy"
"102053";"Ramsøyvegen 166";"";"";"";"Ramsøyvegen";"166";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346418";"12611-1";"12611";"6706550";"282839";"1";"";"HPR";"348";"4";"askøy"
"102110";"Ramsøyvegen 210";"";"";"";"Ramsøyvegen";"210";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10290659";"12611-1";"12611";"6706553";"282850";"1";"";"HPR";"348";"4";"askøy"
"102058";"Ramsøyvegen 205";"";"";"";"Ramsøyvegen";"205";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346426";"12611-1";"12611";"6706566";"282874";"1";"";"HPR";"348";"4";"askøy"
"102069";"Ramsøyvegen 207";"";"";"";"Ramsøyvegen";"207";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346440";"12611-1";"12611";"6706566";"282874";"1";"";"HPR";"348";"4";"askøy"
"102100";"Ramsøyvegen 209";"";"";"";"Ramsøyvegen";"209";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346500";"12611-1";"12611";"6706566";"282874";"1";"";"HPR";"348";"4";"askøy"
"102107";"Ramsøyvegen 212";"";"";"";"Ramsøyvegen";"212";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10172275";"12611-1";"12611";"6706566";"282874";"1";"";"HPR";"348";"4";"askøy"
"143255";"Ramsøyvegen 203";"";"";"";"Ramsøyvegen";"203";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10252802";"12611-1";"12611";"6706583";"282869";"1";"";"HPR";"348";"4";"askøy"
"102026";"Ramsøyvegen 213";"";"";"";"Ramsøyvegen";"213";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346383";"12611-1";"12611";"6706583";"282869";"1";"";"HPR";"348";"4";"askøy"
"102050";"Ramsøy 172";"";"";"";"Ramsøyvegen";"201";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10223943";"12611-1";"12611";"6706583";"282874";"1";"";"HPR";"348";"4";"askøy"
"123524";"Austre Ramsøytangen 4";"";"";"";"Austre Ramsøytangen";"4";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"356102";"12611-1";"12611";"6706595";"282893";"1";"";"HPR";"348";"4";"askøy"
"123522";"Austre Ramsøytangen 6";"";"";"";"Austre Ramsøytangen";"6";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"356098";"12611-1";"12611";"6706595";"282893";"1";"";"HPR";"348";"4";"askøy"
"102098";"Austre Ramsøytangen 8";"";"";"";"Austre Ramsøytangen";"8";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346496";"12611-1";"12611";"6706595";"282893";"1";"";"HPR";"348";"4";"askøy"
"102102";"Austre Ramsøytangen 10";"";"";"";"Austre Ramsøytangen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346502";"12611-1";"12611";"6706656";"282962";"1";"";"HPR";"348";"4";"askøy"
"117634";"Austre Ramsøytangen 3";"";"";"";"Austre Ramsøytangen";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10203020";"12611-1";"12611";"6706656";"282962";"1";"";"HPR";"348";"4";"askøy"
"102057";"Ramsøy 190";"";"";"";"Austre Ramsøytangen";"12";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346424";"12611-1";"12611";"6706656";"282962";"1";"";"HPR";"348";"4";"askøy"
"102130";"Ramsøy 97";"";"";"";"Austre Ramsøytangen";"15";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346548";"12611-1";"12611";"6706656";"282962";"1";"";"HPR";"348";"4";"askøy"
"102129";"Austre Ramsøytangen 23";"";"";"";"Austre Ramsøytangen";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10443755";"12611-1";"12611";"6706696";"283005";"1";"";"HPR";"348";"4";"askøy"
"102091";"Austre Ramsøytangen 26";"";"";"";"Austre Ramsøytangen";"26";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346484";"12611-1";"12611";"6706698";"283005";"1";"";"HPR";"348";"4";"askøy"
"131271";"Austre Ramsøytangen 36";"";"";"";"Austre Ramsøytangen";"36";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10161109";"12611-1";"12611";"6706698";"283005";"1";"";"HPR";"348";"4";"askøy"
"102048";"Austre Ramsøytangen 30";"";"";"";"Austre Ramsøytangen";"30";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346410";"12611-1";"12611";"6706700";"283000";"1";"";"HPR";"348";"4";"askøy"
"102073";"Austre Ramsøytangen 32";"";"";"";"Austre Ramsøytangen";"32";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346448";"12611-1";"12611";"6706700";"283000";"1";"";"HPR";"348";"4";"askøy"
"102054";"Ramsøy 186";"";"";"";"";"186";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346420";"12611-1";"12611";"6706700";"283000";"1";"";"HPR";"348";"4";"askøy"
"102128";"Austre Ramsøytangen 31";"";"";"";"Austre Ramsøytangen";"31";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10311146";"12611-1";"12611";"6706700";"283000";"1";"";"HPR";"348";"4";"askøy"
"102088";"Austre Ramsøytangen 34";"";"Austre Ramsøytangen 34";"";"Austre Ramsøytangen";"34";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10463911";"12611-1";"12611";"6706692";"283000";"1";"";"HPR";"348";"4";"4627.20.285.0.0"
"102117";"Austre Ramsøytangen 28";"";"";"";"Austre Ramsøytangen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346524";"12611-1";"12611";"6706695";"282999";"1";"";"HPR";"348";"4";"askøy"
"102124";"Austre Ramsøytangen 29";"";"";"";"Austre Ramsøytangen";"29";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346536";"12611-1";"12611";"6706694";"283001";"1";"";"HPR";"348";"4";"askøy"
"102030";"Austre Ramsøytangen 16";"";"";"";"Austre Ramsøytangen";"16";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10172274";"12611-1";"12611";"6706694";"283002";"1";"";"HPR";"348";"4";"askøy"
"102032";"Austre Ramsøytangen 24";"";"";"";"Austre Ramsøytangen";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10304163";"12611-1";"12611";"6706696";"283001";"1";"";"HPR";"348";"4";"askøy"
"102118";"Austre Ramsøytangen 27";"";"";"";"Austre Ramsøytangen";"27";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346528";"12611-1";"12611";"6706696";"283001";"1";"";"HPR";"348";"4";"askøy"
"102117";"Austre Ramsøytangen 28";"";"";"";"Austre Ramsøytangen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10172797";"12611-1";"12611";"6706696";"283001";"1";"";"HPR";"348";"4";"askøy"
"131196";"Austre Ramsøytangen 38";"";"";"";"Austre Ramsøytangen";"38";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10159512";"12611-1";"12611";"6706696";"283001";"1";"";"HPR";"348";"4";"askøy"
"102077";"Austre Ramsøytangen 42";"";"";"";"Austre Ramsøytangen";"42";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346456";"12611-1";"12611";"6706696";"283001";"1";"";"HPR";"348";"4";"askøy"
"499169";"BB - Austre Ramsøytangen 22";"";"";"";"";"0";"";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"1069778";"12611-1";"12611";"6706694";"283002";"1";"";"RNB";"348";"4";"askøy"
"527244";"Austre Ramsøytangen 18 B";"";"Austre Ramsøytangen 18 B";"";"Austre Ramsøytangen";"18";"B";"";"HAUGLANDSHELLA";"";"Restavfall";"140";"10468643";"12611-1";"12611";"6706702";"282939";"1";"";"HPR";"348";"4";"4627.20.107.0.2"
"527245";"Austre Ramsøytangen 20";"";"Austre Ramsøytangen 20";"";"Austre Ramsøytangen";"20";"0";"";"HAUGLANDSHELLA";"";"Restavfall";"140";"10468649";"12611-1";"12611";"6706702";"282939";"1";"";"HPR";"348";"4";"4627.20.107.0.3"
"527243";"Austre Ramsøytangen 18 A";"";"Austre Ramsøytangen 18 A";"";"Austre Ramsøytangen";"18";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10468637";"12611-1";"12611";"6706702";"282933";"1";"";"HPR";"348";"4";"4627.20.107.0.1"
"117634";"Austre Ramsøytangen 3";"";"";"";"Austre Ramsøytangen";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"355552";"12611-1";"12611";"6706642";"282952";"1";"";"HPR";"348";"4";"askøy"
"123523";"Austre Ramsøytangen 2";"";"";"";"Austre Ramsøytangen";"2";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10153236";"12611-1";"12611";"6706599";"282911";"1";"";"HPR";"348";"4";"askøy"
"102024";"Ramsøyvegen 237";"";"";"";"Ramsøyvegen";"237";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225988";"12611-1";"12611";"6706578";"282766";"1";"";"HPR";"348";"4";"askøy"
"102122";"Ramsøyvegen 217";"";"";"";"Ramsøyvegen";"217";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346532";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102126";"Ramsøyvegen 223";"";"";"";"Ramsøyvegen";"223";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346540";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102079";"Ramsøyvegen 224";"";"";"";"Ramsøyvegen";"224";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346460";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102092";"Ramsøyvegen 228";"";"";"";"Ramsøyvegen";"228";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346486";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102075";"Ramsøyvegen 231";"";"";"";"Ramsøyvegen";"231";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346452";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102087";"Ramsøyvegen 232";"";"";"";"Ramsøyvegen";"232";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346476";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102044";"Ramsøyvegen 233";"";"";"";"Ramsøyvegen";"233";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346404";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102080";"Ramsøyvegen 234";"";"";"";"Ramsøyvegen";"234";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346462";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102031";"Ramsøyvegen 235";"";"";"";"Ramsøyvegen";"235";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346393";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"496945";"Ramsøyvegen 239";"";"";"";"Ramsøyvegen";"239";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281156";"12611-1";"12611";"6706580";"282767";"1";"";"HPR";"348";"4";"askøy"
"102076";"Ramsøy 254";"";"";"";"Ramsøyvegen";"221";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346454";"12611-1";"12611";"6706580";"282768";"1";"";"HPR";"348";"4";"askøy"
"102086";"Ramsøyvegen 225";"";"";"";"Ramsøyvegen";"225";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346474";"12611-1";"12611";"6706580";"282768";"1";"";"HPR";"348";"4";"askøy"
"102066";"Ramsøyvegen 226";"";"";"";"Ramsøyvegen";"226";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346436";"12611-1";"12611";"6706580";"282768";"1";"";"HPR";"348";"4";"askøy"
"102080";"Ramsøyvegen 234";"";"";"";"Ramsøyvegen";"234";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346463";"12611-1";"12611";"6706580";"282768";"1";"";"HPR";"348";"4";"askøy"
"496945";"Ramsøyvegen 239";"";"";"";"Ramsøyvegen";"239";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281155";"12611-1";"12611";"6706580";"282768";"1";"";"HPR";"348";"4";"askøy"
"102116";"Ramsøyvegen 162";"";"";"";"Ramsøyvegen";"162";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10376766";"12611-1";"12611";"6706590";"282864";"1";"";"HPR";"348";"4";"askøy"
"102051";"Ramsøyvegen 211";"";"";"";"Ramsøyvegen";"211";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346416";"12611-1";"12611";"6706580";"282864";"1";"";"HPR";"348";"4";"askøy"
"106783";"Ramsøyvegen 131";"";"";"";"Ramsøyvegen";"131";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10151865";"12611-1";"12611";"6706546";"283021";"1";"";"HPR";"348";"4";"askøy"
"102090";"Ramsøyvegen 122";"";"";"";"Ramsøyvegen";"122";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"868484";"12611-1";"12611";"6706546";"283021";"1";"";"HPR";"348";"4";"askøy"
"137726";"Ramsøyvegen 94";"";"";"";"Ramsøyvegen";"94";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10243632";"12611-1";"12611";"6706652";"283336";"1";"";"HPR";"348";"4";"askøy"
"102085";"Ramsøyvegen 80";"";"";"";"Ramsøyvegen";"80";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10201010";"12611-1";"12611";"6706771";"283372";"1";"";"HPR";"348";"4";"askøy"
"101930";"Hanøyvegen 568";"";"";"";"Hanøyvegen";"568";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346219";"12611-1";"12611";"6707391";"284111";"1";"";"HPR";"348";"4";"askøy"
"101901";"Hanøyvegen 570";"";"";"";"Hanøyvegen";"570";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346159";"12611-1";"12611";"6707374";"284107";"1";"";"HPR";"348";"4";"askøy"
"101936";"Hanøyvegen 571";"";"";"";"Hanøyvegen";"571";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346232";"12611-1";"12611";"6707343";"284101";"1";"";"HPR";"348";"4";"askøy"
"101936";"Hanøyvegen 571";"";"";"";"Hanøyvegen";"571";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346231";"12611-1";"12611";"6707343";"284100";"1";"";"HPR";"348";"4";"askøy"
"498342";"Hanøyvegen 572";"";"";"";"Hanøyvegen";"572";"0";"";"HAUGLANDSHELLA";"";"Restavfall";"140";"10290621";"12611-1";"12611";"6707309";"284106";"1";"";"HPR";"348";"4";"askøy"
"101818";"Hanøyvegen 576";"";"";"";"Hanøyvegen";"576";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346064";"12611-1";"12611";"6707257";"284106";"1";"";"HPR";"348";"4";"askøy"
"101923";"Hanøyvegen 580";"";"";"";"Hanøyvegen";"580";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346205";"12611-1";"12611";"6707229";"284111";"1";"";"HPR";"348";"4";"askøy"
"101870";"Hanøyvegen 631";"";"";"";"Hanøyvegen";"631";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346121";"12611-1";"12611";"6706933";"284146";"1";"";"HPR";"348";"4";"askøy"
"101966";"Hanøy 37";"";"";"";"Hanøyvegen";"628";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346293";"12611-1";"12611";"6706992";"284146";"1";"";"HPR";"348";"4";"askøy"
"122558";"Hanøyvegen 615";"";"";"";"Hanøyvegen";"615";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"355825";"12611-1";"12611";"6707029";"284129";"1";"";"HPR";"348";"4";"askøy"
"101834";"Hanøyvegen 624";"";"";"";"Hanøyvegen";"624";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10279182";"12611-1";"12611";"6707029";"284129";"1";"";"HPR";"348";"4";"askøy"
"101834";"Hanøyvegen 624";"";"";"";"Hanøyvegen";"624";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"749562";"12611-1";"12611";"6707029";"284129";"1";"";"HPR";"348";"4";"askøy"
"101878";"Hanøyvegen 614-616";"";"";"";"Hanøyvegen";"614";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346129";"12611-1";"12611";"6707029";"284128";"1";"";"HPR";"348";"4";"askøy"
"101944";"Hanøyvegen 625";"";"";"";"Hanøyvegen";"625";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346249";"12611-1";"12611";"6707031";"284129";"1";"";"HPR";"348";"4";"askøy"
"101940";"Hanøyvegen 619";"";"";"";"Hanøyvegen";"619";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346241";"12611-1";"12611";"6707033";"284125";"1";"";"HPR";"348";"4";"askøy"
"145075";"Hanøyvegen 621";"";"";"";"Hanøyvegen";"621";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10269400";"12611-1";"12611";"6707033";"284125";"1";"";"HPR";"348";"4";"askøy"
"101951";"Hanøyvegen 623";"";"";"";"Hanøyvegen";"623";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346263";"12611-1";"12611";"6707031";"284131";"1";"";"HPR";"348";"4";"askøy"
"101855";"Hanøyvegen 608";"";"";"";"Hanøyvegen";"608";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346101";"12611-1";"12611";"6707102";"284120";"1";"";"HPR";"348";"4";"askøy"
"101855";"Hanøyvegen 608";"";"";"";"Hanøyvegen";"608";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346102";"12611-1";"12611";"6707106";"284118";"1";"";"HPR";"348";"4";"askøy"
"101977";"Hanøyvegen 604";"";"";"";"Hanøyvegen";"604";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346313";"12611-1";"12611";"6707109";"284120";"1";"";"HPR";"348";"4";"askøy"
"102005";"Hanøy 82";"";"";"";"Hanøyvegen";"593";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10203705";"12611-1";"12611";"6707158";"284111";"1";"";"HPR";"348";"4";"askøy"
"101938";"Hanøy 329";"";"";"";"Hanøyvegen";"607";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346237";"12611-1";"12611";"6707164";"284110";"1";"";"HPR";"348";"4";"askøy"
"101937";"Hanøyvegen 601";"";"";"";"Hanøyvegen";"601";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346235";"12611-1";"12611";"6707164";"284111";"1";"";"HPR";"348";"4";"askøy"
"101917";"Hanøyvegen 603";"";"";"";"Hanøyvegen";"603";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346193";"12611-1";"12611";"6707164";"284110";"1";"";"HPR";"348";"4";"askøy"
"102004";"Hanøy 82";"";"";"";"Hanøyvegen";"595";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346355";"12611-1";"12611";"6707166";"284110";"1";"";"HPR";"348";"4";"askøy"
"145548";"Hanøyvegen 591";"";"";"";"Hanøyvegen";"591";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10272238";"12611-1";"12611";"6707166";"284110";"1";"";"HPR";"348";"4";"askøy"
"143849";"Hanøyvegen 597";"";"";"";"Hanøyvegen";"597";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10261048";"12611-1";"12611";"6707166";"284108";"1";"";"HPR";"348";"4";"askøy"
"101905";"Hanøyvegen 586";"";"";"";"Hanøyvegen";"586";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10280250";"12611-1";"12611";"6707193";"284114";"1";"";"HPR";"348";"4";"askøy"
"498320";"Hanøyvegen 581 - 583";"";"";"";"Hanøyvegen";"581";"0";"";"";"";"Restavfall";"140";"10290509";"12611-1";"12611";"6707193";"284114";"1";"";"HPR";"348";"4";"askøy"
"498320";"Hanøyvegen 581 - 583";"";"";"";"Hanøyvegen";"581";"0";"";"";"";"Restavfall";"140";"10290508";"12611-1";"12611";"6707193";"284114";"1";"";"HPR";"348";"4";"askøy"
"101883";"Hanøyvegen 588";"";"";"";"Hanøyvegen";"588";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10262872";"12611-1";"12611";"6707193";"284114";"1";"";"HPR";"348";"4";"askøy"
"101933";"Hanøyvegen 503";"";"";"";"Hanøyvegen";"503";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346225";"12611-1";"12611";"6707510";"284601";"1";"";"HPR";"348";"4";"askøy"
"138742";"Hanøyvegen 493";"";"";"";"Hanøyvegen";"493";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225962";"12611-1";"12611";"6707507";"284605";"1";"";"HPR";"348";"4";"askøy"
"101952";"Hanøyvegen 505";"";"";"";"Hanøyvegen";"505";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346265";"12611-1";"12611";"6707508";"284604";"1";"";"HPR";"348";"4";"askøy"
"145474";"Hanøyvegen 511 A";"";"";"";"Hanøyvegen";"511";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10271636";"12611-1";"12611";"6707507";"284605";"1";"";"HPR";"348";"4";"askøy"
"130357";"Hanøyvegen 485";"";"";"";"Hanøyvegen";"485";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10155665";"12611-1";"12611";"6707508";"284605";"1";"";"HPR";"348";"4";"askøy"
